"","data_1.sale_price","data_1.land_sq","data_1.zipcode","data_1.residential_units","data_1.commercial_units"
"9212",710000,0,10036,1,0
"9213",835000,0,10036,1,0
"9214",739000,0,10036,1,0
"9215",1200000,0,10036,1,0
"9216",810000,0,10036,1,0
"9217",860000,0,10036,1,0
"9218",852000,0,10036,1,0
"9219",839000,0,10036,1,0
"9220",1199000,0,10036,1,0
"9221",830000,0,10036,1,0
"9222",1337500,0,10036,1,0
"9223",889000,0,10036,1,0
"9224",1100000,0,10036,1,0
"9225",399000,0,10036,1,0
"9226",699000,0,10036,1,0
"9227",790000,0,10036,1,0
"9228",830000,0,10036,1,0
"9229",1305000,0,10036,1,0
"9230",635000,0,10036,1,0
"9231",847000,0,10036,1,0
"9232",950000,0,10036,1,0
"9233",740000,0,10036,1,0
"9234",873000,0,10036,1,0
"9235",910000,0,10036,1,0
"9236",818000,0,10036,1,0
"9237",991000,0,10036,1,0
"9238",838000,0,10036,1,0
"9239",1425000,0,10036,1,0
"9240",738000,0,10036,1,0
"9241",825000,0,10036,1,0
"9242",957000,0,10036,1,0
"9243",1275000,0,10036,1,0
"9244",685000,0,10036,1,0
"9245",1510000,0,10036,1,0
"9246",1680000,0,10036,1,0
"9247",1595000,0,10036,1,0
"9248",1045000,0,10036,1,0
"9249",955000,0,10036,1,0
"9250",1875000,0,10036,1,0
"9251",1082500,0,10036,1,0
"9252",1100000,0,10036,1,0
"9253",1040000,0,10036,1,0
"9254",2000000,0,10036,1,0
"9255",185000,0,10036,1,0
"9256",1895000,0,10036,1,0
"9257",1640000,0,10036,1,0
"9258",1920000,0,10036,1,0
"9259",999000,0,10036,1,0
"9260",1420000,0,10036,1,0
"9261",1860000,0,10036,1,0
"9262",1655000,0,10036,1,0
"9263",315000,0,10036,1,0
"9264",1965000,0,10036,1,0
"9265",1250000,0,10036,1,0
"9266",1586000,0,10036,1,0
"9267",1155000,0,10036,1,0
"9268",1300000,0,10036,1,0
"9269",1260000,0,10036,1,0
"9270",1845000,0,10036,1,0
"9271",1130000,0,10036,1,0
"9272",755000,0,10019,1,0
"9273",640000,0,10019,1,0
"9274",511800,0,10019,1,0
"9275",520000,0,10019,1,0
"9276",450000,0,10019,1,0
"9277",475000,0,10019,1,0
"9278",549000,0,10019,1,0
"9279",435000,0,10019,1,0
"9280",10,0,10019,1,0
"9281",1075000,0,10019,1,0
"9282",470000,0,10019,1,0
"9283",699000,0,10019,1,0
"9284",525000,0,10019,1,0
"9285",715000,0,10019,1,0
"9286",485000,0,10019,1,0
"9287",725000,0,10019,1,0
"9288",1220000,0,10019,1,0
"9289",744000,0,10019,1,0
"9290",698000,0,10019,1,0
"9291",748000,0,10019,1,0
"9292",1181000,0,10019,1,0
"9293",445000,0,10019,1,0
"9294",353500,0,10019,1,0
"9295",399116,0,10019,1,0
"9296",771000,0,10019,1,0
"9297",720000,0,10019,1,0
"9298",435000,0,10019,1,0
"9299",475000,0,10019,1,0
"9300",410000,0,10019,1,0
"9301",480000,0,10019,1,0
"9302",610000,0,10019,1,0
"9303",640000,0,10019,1,0
"9304",1506000,0,10019,1,0
"9305",1125000,0,10019,1,0
"9306",970000,0,10019,1,0
"9307",2112500,0,10019,1,0
"9308",10,0,10019,1,0
"9309",1135000,0,10019,1,0
"9310",985000,0,10019,1,0
"9311",1335000,0,10019,1,0
"9312",25000,0,10019,1,0
"9313",1120000,0,10019,1,0
"9314",1250000,0,10019,1,0
"9315",2500000,0,10019,1,0
"9316",1900000,0,10019,1,0
"9317",2450000,0,10019,1,0
"9318",2700000,0,10019,1,0
"9319",1665000,0,10019,1,0
"9320",775000,0,10019,1,0
"9321",710000,0,10019,1,0
"9322",495000,0,10019,1,0
"9323",469000,0,10019,1,0
"9324",1050000,0,10019,1,0
"9325",536617,0,10019,1,0
"9326",1867000,0,10019,1,0
"9327",882000,0,10019,1,0
"9328",1450000,0,10019,1,0
"9329",519000,0,10019,1,0
"9330",1820000,0,10019,1,0
"9331",957155,0,10019,1,0
"9332",1275000,0,10019,1,0
"9333",630000,0,10019,1,0
"9334",1110000,0,10019,1,0
"9335",575000,0,10019,1,0
"9336",2995000,0,10019,1,0
"9337",1100000,0,10019,1,0
"9338",773870,0,10019,1,0
"9339",420000,0,10019,1,0
"9340",1090000,0,10019,1,0
"9341",544000,0,10019,1,0
"9342",563000,0,10019,1,0
"9343",488660,0,10019,1,0
"9344",760000,0,10019,1,0
"9345",529000,0,10019,1,0
"9346",810000,0,10019,1,0
"9347",780000,0,10019,1,0
"9348",700000,0,10019,1,0
"9349",800000,0,10019,1,0
"9350",535000,0,10019,1,0
"9351",1800000,0,10019,1,0
"9352",1425000,0,10019,1,0
"9353",530000,0,10019,1,0
"9354",847500,0,10019,1,0
"9355",587500,0,10019,1,0
"9356",865000,0,10019,1,0
"9357",545000,0,10019,1,0
"9358",1990678,0,10019,1,0
"9359",2326701,0,10019,1,0
"9360",2621993,0,10019,1,0
"9361",1937220,0,10019,1,0
"9362",2295000,0,10019,1,0
"9363",1875000,0,10019,1,0
"9364",69941,0,10019,1,0
"9365",90617,0,10019,1,0
"9366",786089,0,10019,1,0
"9367",745000,0,10019,1,0
"9368",1741207,0,10019,1,0
"9369",761111,0,10019,1,0
"9370",1350000,0,10019,1,0
"9371",690000,0,10019,1,0
"9372",1385000,0,10019,1,0
"9373",1200000,0,10019,1,0
"9374",1155713,0,10019,1,0
"9375",1950000,0,10019,1,0
"9376",1710000,0,10019,1,0
"9377",2403250,0,10019,1,0
"9378",1400000,0,10019,1,0
"9379",1335232,0,10019,1,0
"9380",1280449,0,10019,1,0
"9381",2469256,0,10019,1,0
"9382",835000,0,10019,1,0
"9383",765000,0,10019,1,0
"9384",770000,0,10019,1,0
"9385",1100000,0,10019,1,0
"9386",880786,0,10019,1,0
"9387",1650000,0,10019,1,0
"9388",845147,0,10019,1,0
"9389",2415000,0,10019,1,0
"9390",814600,0,10019,1,0
"9391",875695,0,10019,1,0
"9392",1080000,0,10019,1,0
"9393",753505,0,10019,1,0
"9394",745000,0,10019,1,0
"9395",1550000,0,10019,1,0
"9396",1323725,0,10019,1,0
"9397",809508,0,10019,1,0
"9398",1308451,0,10019,1,0
"9399",1108874,0,10019,1,0
"9400",1840000,0,10019,1,0
"9401",2550000,0,10019,1,0
"9402",524398,0,10019,1,0
"9403",2450000,0,10019,1,0
"9404",1689000,0,10019,1,0
"9405",1110000,0,10019,1,0
"9406",1350000,0,10019,1,0
"9407",471510,0,10019,1,0
"9408",896060,0,10019,1,0
"9409",4350000,0,10019,1,0
"9410",845147,0,10019,1,0
"9411",5525000,0,10019,1,0
"9412",1565559,0,10019,1,0
"9413",763687,0,10019,1,0
"9414",1120075,0,10019,1,0
"9415",5190529,0,10019,1,0
"9416",1389911,0,10019,1,0
"9417",3350000,0,10019,1,0
"9418",1500000,0,10019,1,0
"9419",2077230,0,10019,1,0
"9420",818000,0,10019,1,0
"9421",834965,0,10019,1,0
"9422",3400000,0,10019,1,0
"9423",1347144,0,10019,1,0
"9424",1588470,0,10019,1,0
"9425",1369546,0,10019,1,0
"9426",6516800,0,10019,1,0
"9427",1389911,0,10019,1,0
"9428",7076837,0,10019,1,0
"9429",3716612,0,10019,1,0
"9430",814600,0,10019,1,0
"9431",4709406,0,10019,1,0
"9432",840056,0,10019,1,0
"9433",1415367,0,10019,1,0
"9434",850000,0,10019,1,0
"9435",888000,0,10019,1,0
"9436",1250000,0,10019,1,0
"9437",820000,0,10019,1,0
"9438",730000,0,10019,1,0
"9439",885000,0,10019,1,0
"9440",1070000,0,10019,1,0
"9441",400000,0,10019,1,0
"9442",450000,0,10019,1,0
"9443",450000,0,10019,1,0
"9444",715000,0,10019,1,0
"9445",4500000,0,10019,1,0
"9446",1275000,0,10019,1,0
"9447",1060000,0,10019,1,0
"9448",999999,0,10019,1,0
"9449",1310000,0,10019,1,0
"9450",570000,0,10019,1,0
"9451",7375000,0,10019,1,0
"9452",3800000,0,10019,1,0
"9453",5250000,0,10019,1,0
"9454",7600000,0,10019,1,0
"9455",13888888,0,10019,1,0
"9456",13000000,0,10019,1,0
"9457",18800000,0,10019,1,0
"9458",5100000,0,10019,1,0
"9459",8850000,0,10019,1,0
"9460",7550000,0,10019,1,0
"9461",1306414,0,10036,1,0
"9462",1175000,0,10036,1,0
"9463",995000,0,10036,1,0
"9464",700000,0,10036,1,0
"9465",980000,0,10036,1,0
"9466",1150000,0,10036,1,0
"9467",1030000,0,10036,1,0
"9468",1250000,0,10036,1,0
"9469",720000,0,10036,1,0
"9470",1100000,0,10036,1,0
"9471",1275000,0,10036,1,0
"9472",995000,0,10036,1,0
"9473",1350000,0,10036,1,0
"9474",1115000,0,10036,1,0
"9475",1185000,0,10036,1,0
"9476",1300000,0,10036,1,0
"9477",980000,0,10036,1,0
"9478",1225000,0,10036,1,0
"9479",2000000,0,10036,1,0
"9480",1240000,0,10036,1,0
"9481",1075000,0,10036,1,0
"9482",2165000,0,10036,1,0
"9483",1280000,0,10036,1,0
"9484",1125000,0,10036,1,0
"9485",2203000,0,10036,1,0
"9486",2260000,0,10036,1,0
"9487",2150000,0,10036,1,0
"9488",1050000,0,10036,1,0
"9489",1300000,0,10036,1,0
"9490",2310000,0,10036,1,0
"9491",2400000,0,10036,1,0
"9492",1385000,0,10036,1,0
"9493",1230000,0,10036,1,0
"9494",1150000,0,10019,1,0
"9495",1450000,0,10019,1,0
"9496",2800000,0,10019,1,0
"9497",1160000,0,10019,1,0
"9498",2995000,0,10019,1,0
"9499",2295000,0,10019,1,0
"9500",1950000,0,10019,1,0
"9501",1350000,0,10019,1,0
"9502",1250000,0,10019,1,0
"9503",765000,0,10019,1,0
"9504",760000,0,10019,1,0
"9505",535000,0,10019,1,0
"9506",571000,0,10019,1,0
"9507",1820000,0,10019,1,0
"9508",1390000,0,10019,1,0
"9509",725000,0,10019,1,0
"9510",450000,0,10019,1,0
"9511",1525000,0,10019,1,0
"9512",1213000,0,10019,1,0
"9513",675000,0,10019,1,0
"9514",900000,0,10019,1,0
"9515",2698362,0,10019,1,0
"9516",2698362,0,10019,1,0
"9517",2525000,0,10019,1,0
"9518",2265608,0,10019,1,0
"9519",830000,0,10019,1,0
"9520",884000,0,10019,1,0
"9521",500000,0,10019,1,0
"9522",910000,0,10019,1,0
"9523",612000,0,10019,1,0
"9524",1230000,0,10019,1,0
"9525",1920000,0,10019,1,0
"9526",1925000,0,10019,1,0
"9527",1950000,0,10019,1,0
"9528",1250000,0,10019,1,0
"9529",900000,0,10019,1,0
"9530",675000,0,10019,1,0
"9531",925000,0,10019,1,0
"9532",870000,0,10019,1,0
"9533",925000,0,10019,1,0
"9534",1100000,0,10019,1,0
"9535",7050000,0,10019,1,0
"9536",9225000,0,10019,1,0
"9537",7995000,0,10019,1,0
"9538",3250000,0,10019,1,0
"9539",11250000,0,10019,1,0
"9540",5250000,0,10019,1,0
"9541",1630000,0,10019,1,0
"9542",2500000,0,10019,1,0
"9543",2849000,0,10019,1,0
"9544",2050000,0,10019,1,0
"9545",1,0,10019,1,0
"9546",2537500,0,10019,1,0
"9547",3850000,1506,10036,6,1
"9548",3500000,1350,10036,3,1
"9549",1150000,0,10036,1,0
"9550",1050000,0,10019,0,0
"9551",315000,0,10019,0,0
"9552",730000,0,10019,0,0
"9553",600000,0,10019,0,0
"9554",180000,0,10019,0,0
"9555",460000,0,10019,0,0
"9556",710000,0,10019,0,0
"9557",668500,0,10019,0,0
"9558",765000,0,10019,0,0
"9559",975000,0,10019,0,0
"9560",820000,0,10019,0,0
"9561",837500,0,10019,0,0
"9562",530000,0,10019,0,0
"9563",895000,0,10019,0,0
"9564",890000,0,10019,0,0
"9565",250000000,16066,10036,0,13
"9566",279000000,48200,10019,0,52
"9567",470000000,29221,10019,0,1
"9568",131500000,16300,10019,0,2
"9569",261000000,10109,10036,0,1
"9570",185500000,13050,10019,0,16
"9571",92500000,23525,10036,0,150
"9572",30000000,2500,10036,0,2
"9573",53750000,6727,10036,0,60
"9574",6250000,2000,10019,0,5
"9575",13350000,4350,10019,0,1
"9576",71500000,7532,10019,0,2
"9577",7250000,1185,10018,0,1
"9578",25000000,2075,10019,0,2
"9579",8000000,6381,10019,0,6
"9580",9000000,1649,10036,0,2
"9581",8850000,2161,10036,0,5
"9582",4000000,2008,10036,0,4
"9583",62400000,12552,10036,0,30
"9584",62500000,9790,10036,0,111
"9585",180000000,16318,10019,0,2
"9586",58900,7532,10019,0,2
"9587",54188,7532,10019,0,2
"9588",42400,7532,10019,0,2
"9589",58900,7532,10019,0,2
"9590",101804,7532,10019,0,2
"9591",54777,7532,10019,0,2
"9592",56205,7532,10019,0,2
"9593",38160,7532,10019,0,2
"9594",38160,7532,10019,0,2
"9595",114855,7532,10019,0,2
"9596",38160,7532,10019,0,2
"9597",38160,7532,10019,0,2
"9598",38160,7532,10019,0,2
"9599",58900,7532,10019,0,2
"9600",38160,7532,10019,0,2
"9601",58900,7532,10019,0,2
"9602",83225,7532,10019,0,2
"9603",57650,7532,10019,0,2
"9604",83450,7532,10019,0,2
"9605",114159,7532,10019,0,2
"9606",58900,7532,10019,0,2
"9607",116285,7532,10019,0,2
"9608",58900,7532,10019,0,2
"9609",94544,7532,10019,0,2
"9610",57025,7532,10019,0,2
"9611",58900,7532,10019,0,2
"9612",49500,7532,10019,0,2
"9613",74705,7532,10019,0,2
"9614",59750,7532,10019,0,2
"9615",81345,7532,10019,0,2
"9616",10000,7532,10019,0,2
"9617",139000,7532,10019,0,2
"9618",58900,7532,10019,0,2
"9619",58900,7532,10019,0,2
"9620",40920,7532,10019,0,2
"9621",58900,7532,10019,0,2
"9622",57700,7532,10019,0,2
"9623",56029,7532,10019,0,2
"9624",161068,7532,10019,0,2
"9625",36105,7532,10019,0,2
"9626",90535,7532,10019,0,2
"9627",178786,7532,10019,0,2
"9628",58900,7532,10019,0,2
"9629",114855,7532,10019,0,2
"9630",134019,7532,10019,0,2
"9631",54120,7532,10019,0,2
"9632",60445,7532,10019,0,2
"9633",56930,7532,10019,0,2
"9634",41330,7532,10019,0,2
"9635",86193,7532,10019,0,2
"9636",42400,7532,10019,0,2
"9637",42400,7532,10019,0,2
"9638",114411,7532,10019,0,2
"9639",98535,7532,10019,0,2
"9640",59185,7532,10019,0,2
"9641",55596,7532,10019,0,2
"9642",56105,7532,10019,0,2
"9643",58900,7532,10019,0,2
"9644",57650,7532,10019,0,2
"9645",110000,7532,10019,0,2
"9646",58525,7532,10019,0,2
"9647",59338,7532,10019,0,2
"9648",58900,7532,10019,0,2
"9649",95377,7532,10019,0,2
"9650",58900,7532,10019,0,2
"9651",59864,7532,10019,0,2
"9652",58075,7532,10019,0,2
"9653",58900,7532,10019,0,2
"9654",59115,7532,10019,0,2
"9655",59410,7532,10019,0,2
"9656",54188,7532,10019,0,2
"9657",41330,7532,10019,0,2
"9658",58900,7532,10019,0,2
"9659",48705,7532,10019,0,2
"9660",114855,7532,10019,0,2
"9661",39432,7532,10019,0,2
"9662",42400,7532,10019,0,2
"9663",42400,7532,10019,0,2
"9664",42400,7532,10019,0,2
"9665",114855,7532,10019,0,2
"9666",58900,7532,10019,0,2
"9667",58900,7532,10019,0,2
"9668",105360,7532,10019,0,2
"9669",58900,7532,10019,0,2
"9670",114855,7532,10019,0,2
"9671",42400,7532,10019,0,2
"9672",58900,7532,10019,0,2
"9673",49705,7532,10019,0,2
"9674",59118,7532,10019,0,2
"9675",53205,7532,10019,0,2
"9676",114189,7532,10019,0,2
"9677",58900,7532,10019,0,2
"9678",58900,7532,10019,0,2
"9679",58900,7532,10019,0,2
"9680",38160,7532,10019,0,2
"9681",76320,7532,10019,0,2
"9682",54188,7532,10019,0,2
"9683",38160,7532,10019,0,2
"9684",56037,7532,10019,0,2
"9685",58900,7532,10019,0,2
"9686",58900,7532,10019,0,2
"9687",58900,7532,10019,0,2
"9688",49705,7532,10019,0,2
"9689",39432,7532,10019,0,2
"9690",59105,7532,10019,0,2
"9691",54777,7532,10019,0,2
"9692",119533,7532,10019,0,2
"9693",49705,7532,10019,0,2
"9694",58900,7532,10019,0,2
"9695",42400,7532,10019,0,2
"9696",39432,7532,10019,0,2
"9697",42400,7532,10019,0,2
"9698",114855,7532,10019,0,2
"9699",114855,7532,10019,0,2
"9700",53142,7532,10019,0,2
"9701",57505,7532,10019,0,2
"9702",113712,7532,10019,0,2
"9703",81345,7532,10019,0,2
"9704",59787,7532,10019,0,2
"9705",60049,7532,10019,0,2
"9706",41180,7532,10019,0,2
"9707",58900,7532,10019,0,2
"9708",100100,7532,10019,0,2
"9709",58900,7532,10019,0,2
"9710",58900,7532,10019,0,2
"9711",38160,7532,10019,0,2
"9712",38160,7532,10019,0,2
"9713",49500,7532,10019,0,2
"9714",121430,7532,10019,0,2
"9715",116160,7532,10019,0,2
"9716",58900,7532,10019,0,2
"9717",41180,7532,10019,0,2
"9718",55932,7532,10019,0,2
"9719",114855,7532,10019,0,2
"9720",114855,7532,10019,0,2
"9721",114855,7532,10019,0,2
"9722",58900,7532,10019,0,2
"9723",58900,7532,10019,0,2
"9724",114855,7532,10019,0,2
"9725",41223,7532,10019,0,2
"9726",114855,7532,10019,0,2
"9727",58900,7532,10019,0,2
"9728",58900,7532,10019,0,2
"9729",76320,7532,10019,0,2
"9730",83000,7532,10019,0,2
"9731",42400,7532,10019,0,2
"9732",58900,7532,10019,0,2
"9733",194910,7532,10019,0,2
"9734",42400,7532,10019,0,2
"9735",58900,7532,10019,0,2
"9736",58900,7532,10019,0,2
"9737",48705,7532,10019,0,2
"9738",42400,7532,10019,0,2
"9739",61000,7532,10019,0,2
"9740",58900,7532,10019,0,2
"9741",116218,7532,10019,0,2
"9742",58900,7532,10019,0,2
"9743",170810,7532,10019,0,2
"9744",95727,7532,10019,0,2
"9745",58900,7532,10019,0,2
"9746",59900,7532,10019,0,2
"9747",79097,7532,10019,0,2
"9748",99000,7532,10019,0,2
"9749",95384,7532,10019,0,2
"9750",79869,7532,10019,0,2
"9751",80502,7532,10019,0,2
"9752",42400,7532,10019,0,2
"9753",59995,7532,10019,0,2
"9754",57005,7532,10019,0,2
"9755",114855,7532,10019,0,2
"9756",58900,7532,10019,0,2
"9757",58900,7532,10019,0,2
"9758",40705,7532,10019,0,2
"9759",55729,7532,10019,0,2
"9760",53205,7532,10019,0,2
"9761",81745,7532,10019,0,2
"9762",34806,7532,10019,0,2
"9763",100,7532,10019,0,2
"9764",58900,7532,10019,0,2
"9765",210637,7532,10019,0,2
"9766",95727,7532,10019,0,2
"9767",83225,7532,10019,0,2
"9768",49705,7532,10019,0,2
"9769",54188,7532,10019,0,2
"9770",42400,7532,10019,0,2
"9771",58900,7532,10019,0,2
"9772",49500,7532,10019,0,2
"9773",136648,7532,10019,0,2
"9774",54000,7532,10019,0,2
"9775",57850,7532,10019,0,2
"9776",42400,7532,10019,0,2
"9777",58900,7532,10019,0,2
"9778",41080,7532,10019,0,2
"9779",58900,7532,10019,0,2
"9780",83000,7532,10019,0,2
"9781",81345,7532,10019,0,2
"9782",58900,7532,10019,0,2
"9783",95727,7532,10019,0,2
"9784",57900,7532,10019,0,2
"9785",57900,7532,10019,0,2
"9786",58900,7532,10019,0,2
"9787",53205,7532,10019,0,2
"9788",42400,7532,10019,0,2
"9789",48705,7532,10019,0,2
"9790",58900,7532,10019,0,2
"9791",58900,7532,10019,0,2
"9792",58900,7532,10019,0,2
"9793",112578,7532,10019,0,2
"9794",58900,7532,10019,0,2
"9795",98800,7532,10019,0,2
"9796",100100,7532,10019,0,2
"9797",58900,7532,10019,0,2
"9798",41460,7532,10019,0,2
"9799",58900,7532,10019,0,2
"9800",58900,7532,10019,0,2
"9801",58900,7532,10019,0,2
"9802",58900,7532,10019,0,2
"9803",107198,7532,10019,0,2
"9804",42400,7532,10019,0,2
"9805",58900,7532,10019,0,2
"9806",56265,7532,10019,0,2
"9807",87445,7532,10019,0,2
"9808",57850,7532,10019,0,2
"9809",42400,7532,10019,0,2
"9810",42400,7532,10019,0,2
"9811",58900,7532,10019,0,2
"9812",114855,7532,10019,0,2
"9813",51400,7532,10019,0,2
"9814",123620,7532,10019,0,2
"9815",123740,7532,10019,0,2
"9816",59475,7532,10019,0,2
"9817",58900,7532,10019,0,2
"9818",58900,7532,10019,0,2
"9819",59150,7532,10019,0,2
"9820",97462,7532,10019,0,2
"9821",83000,7532,10019,0,2
"9822",58900,7532,10019,0,2
"9823",159501,7532,10019,0,2
"9824",42371,7532,10019,0,2
"9825",41710,7532,10019,0,2
"9826",65000,7532,10019,0,2
"9827",10000,7532,10019,0,2
"9828",114855,7532,10019,0,2
"9829",58900,7532,10019,0,2
"9830",121465,7532,10019,0,2
"9831",58900,7532,10019,0,2
"9832",58900,7532,10019,0,2
"9833",58900,7532,10019,0,2
"9834",42400,7532,10019,0,2
"9835",42400,7532,10019,0,2
"9836",58900,7532,10019,0,2
"9837",42400,7532,10019,0,2
"9838",170810,7532,10019,0,2
"9839",58900,7532,10019,0,2
"9840",114855,7532,10019,0,2
"9841",58900,7532,10019,0,2
"9842",83000,7532,10019,0,2
"9843",98800,7532,10019,0,2
"9844",58900,7532,10019,0,2
"9845",42400,7532,10019,0,2
"9846",49500,7532,10019,0,2
"9847",57983,7532,10019,0,2
"9848",58900,7532,10019,0,2
"9849",58900,7532,10019,0,2
"9850",42400,7532,10019,0,2
"9851",51060,7532,10019,0,2
"9852",100060,7532,10019,0,2
"9853",58900,7532,10019,0,2
"9854",49500,7532,10019,0,2
"9855",58900,7532,10019,0,2
"9856",83320,7532,10019,0,2
"9857",58900,7532,10019,0,2
"9858",82714,7532,10019,0,2
"9859",88770,7532,10019,0,2
"9860",114855,7532,10019,0,2
"9861",60389,7532,10019,0,2
"9862",95510,7532,10019,0,2
"9863",59305,7532,10019,0,2
"9864",57900,7532,10019,0,2
"9865",91308,7532,10019,0,2
"9866",112043,7532,10019,0,2
"9867",48205,7532,10019,0,2
"9868",42400,7532,10019,0,2
"9869",83055,7532,10019,0,2
"9870",81256,7532,10019,0,2
"9871",57800,7532,10019,0,2
"9872",134184,7532,10019,0,2
"9873",57109,7532,10019,0,2
"9874",59379,7532,10019,0,2
"9875",49500,7532,10019,0,2
"9876",55841,7532,10019,0,2
"9877",38584,7532,10019,0,2
"9878",55668,7532,10019,0,2
"9879",88468,7532,10019,0,2
"9880",58805,7532,10019,0,2
"9881",161850,7532,10019,0,2
"9882",41230,7532,10019,0,2
"9883",53705,7532,10019,0,2
"9884",108795,7532,10019,0,2
"9885",85000,7532,10019,0,2
"9886",57900,7532,10019,0,2
"9887",54550,7532,10019,0,2
"9888",79769,7532,10019,0,2
"9889",54900,7532,10019,0,2
"9890",81370,7532,10019,0,2
"9891",59782,7532,10019,0,2
"9892",42400,7532,10019,0,2
"9893",54250,7532,10019,0,2
"9894",58900,7532,10019,0,2
"9895",56205,7532,10019,0,2
"9896",42400,7532,10019,0,2
"9897",58900,7532,10019,0,2
"9898",42400,7532,10019,0,2
"9899",58900,7532,10019,0,2
"9900",82278,7532,10019,0,2
"9901",42400,7532,10019,0,2
"9902",114855,7532,10019,0,2
"9903",58900,7532,10019,0,2
"9904",58900,7532,10019,0,2
"9905",58900,7532,10019,0,2
"9906",57900,7532,10019,0,2
"9907",57900,7532,10019,0,2
"9908",42400,7532,10019,0,2
"9909",81983,7532,10019,0,2
"9910",42400,7532,10019,0,2
"9911",116990,7532,10019,0,2
"9912",58900,7532,10019,0,2
"9913",58900,7532,10019,0,2
"9914",58900,7532,10019,0,2
"9915",58900,7532,10019,0,2
"9916",116286,7532,10019,0,2
"9917",36205,7532,10019,0,2
"9918",57630,7532,10019,0,2
"9919",55630,7532,10019,0,2
"9920",83773,7532,10019,0,2
"9921",57900,7532,10019,0,2
"9922",107797,7532,10019,0,2
"9923",57900,7532,10019,0,2
"9924",119778,7532,10019,0,2
"9925",57900,7532,10019,0,2
"9926",76360,7532,10019,0,2
"9927",56205,7532,10019,0,2
"9928",39432,7532,10019,0,2
"9929",112905,7532,10019,0,2
"9930",89805,7532,10019,0,2
"9931",114855,7532,10019,0,2
"9932",58900,7532,10019,0,2
"9933",56036,7532,10019,0,2
"9934",49500,7532,10019,0,2
"9935",79330,7532,10019,0,2
"9936",58900,7532,10019,0,2
"9937",39008,7532,10019,0,2
"9938",87136,7532,10019,0,2
"9939",119743,7532,10019,0,2
"9940",39432,7532,10019,0,2
"9941",53268,7532,10019,0,2
"9942",57900,7532,10019,0,2
"9943",78587,7532,10019,0,2
"9944",42400,7532,10019,0,2
"9945",42400,7532,10019,0,2
"9946",121000,7532,10019,0,2
"9947",57900,7532,10019,0,2
"9948",57900,7532,10019,0,2
"9949",57900,7532,10019,0,2
"9950",56974,7532,10019,0,2
"9951",10200,7532,10019,0,2
"9952",44750,7532,10019,0,2
"9953",53087,7532,10019,0,2
"9954",44174,7532,10019,0,2
"9955",1,7532,10019,0,2
"9956",22679,7532,10019,0,2
"9957",88573,7532,10019,0,2
"9958",39500,7532,10019,0,2
"9959",27862,7532,10019,0,2
"9960",115800,7532,10019,0,2
"9961",85430,7532,10019,0,2
"9962",57900,7532,10019,0,2
"9963",52689,7532,10019,0,2
"9964",57900,7532,10019,0,2
"9965",57900,7532,10019,0,2
"9966",42400,7532,10019,0,2
"9967",57900,7532,10019,0,2
"9968",49705,7532,10019,0,2
"9969",115800,7532,10019,0,2
"9970",56886,7532,10019,0,2
"9971",109800,7532,10019,0,2
"9972",57900,7532,10019,0,2
"9973",136630,7532,10019,0,2
"9974",112905,7532,10019,0,2
"9975",42400,7532,10019,0,2
"9976",57900,7532,10019,0,2
"9977",49500,7532,10019,0,2
"9978",49500,7532,10019,0,2
"9979",57900,7532,10019,0,2
"9980",57900,7532,10019,0,2
"9981",57900,7532,10019,0,2
"9982",58845,7532,10019,0,2
"9983",118137,7532,10019,0,2
"9984",121205,7532,10019,0,2
"9985",83495,7532,10019,0,2
"9986",48205,7532,10019,0,2
"9987",117710,7532,10019,0,2
"9988",39705,7532,10019,0,2
"9989",50800,7532,10019,0,2
"9990",57900,7532,10019,0,2
"9991",38584,7532,10019,0,2
"9992",107010,7532,10019,0,2
"9993",105793,7532,10019,0,2
"9994",164700,7532,10019,0,2
"9995",49500,7532,10019,0,2
"9996",100100,7532,10019,0,2
"9997",57900,7532,10019,0,2
"9998",57900,7532,10019,0,2
"9999",53268,7532,10019,0,2
"10000",49500,7532,10019,0,2
"10001",61000,7532,10019,0,2
"10002",118137,7532,10019,0,2
"10003",42400,7532,10019,0,2
"10004",57900,7532,10019,0,2
"10005",54320,7532,10019,0,2
"10006",41336,7532,10019,0,2
"10007",57900,7532,10019,0,2
"10008",55755,7532,10019,0,2
"10009",55789,7532,10019,0,2
"10010",60445,7532,10019,0,2
"10011",57850,7532,10019,0,2
"10012",57900,7532,10019,0,2
"10013",133195,7532,10019,0,2
"10014",83245,7532,10019,0,2
"10015",136648,7532,10019,0,2
"10016",83245,7532,10019,0,2
"10017",57900,7532,10019,0,2
"10018",82852,7532,10019,0,2
"10019",40800,7532,10019,0,2
"10020",40848,7532,10019,0,2
"10021",42400,7532,10019,0,2
"10022",42400,7532,10019,0,2
"10023",57900,7532,10019,0,2
"10024",49705,7532,10019,0,2
"10025",57900,7532,10019,0,2
"10026",42400,7532,10019,0,2
"10027",110140,7532,10019,0,2
"10028",117792,7532,10019,0,2
"10029",160940,7532,10019,0,2
"10030",138005,7532,10019,0,2
"10031",57900,7532,10019,0,2
"10032",60500,7532,10019,0,2
"10033",41153,7532,10019,0,2
"10034",57900,7532,10019,0,2
"10035",57900,7532,10019,0,2
"10036",48205,7532,10019,0,2
"10037",83245,7532,10019,0,2
"10038",56900,7532,10019,0,2
"10039",112909,7532,10019,0,2
"10040",83245,7532,10019,0,2
